total_loss,mse_loss,kl_loss,sparse_loss
3.2480392257372537,0.5028552263975143,2.6100764299432435,0.13510755449533463
3.2478129267692566,0.5073904544115067,2.605704282720884,0.13471815238396326
3.2475005388259888,0.5010732685526212,2.611751285692056,0.1346760392189026
3.247148334980011,0.5034188032150269,2.6088525528709092,0.13487695902585983
3.2458157936731973,0.5008026659488678,2.6100698014100394,0.13494334742426872
3.245289365450541,0.4942907715837161,2.61595211426417,0.13504648208618164
3.244899253050486,0.4890071228146553,2.620627135038376,0.13526494552691778
3.2425052523612976,0.4863293692469597,2.6208559324344,0.13531997675697008
3.243452707926432,0.48571860790252686,2.622466839849949,0.1352672576904297
3.240688065687815,0.4994998623927434,2.6068105896313987,0.1343776062130928
3.239374121030172,0.5033505062262217,2.6021778285503387,0.13384578128655752
3.239516238371531,0.49011367311080295,2.6155529220898948,0.13384971022605896
3.23883718252182,0.5006984869639078,2.6046884482105574,0.1334503007431825
3.2392213145891824,0.5034345363577207,2.6026395708322525,0.1331472061574459
3.237233837445577,0.49067610253890354,2.6133783211310706,0.1331794708967209
3.2399868766466775,0.4982440347472827,2.6087037002046904,0.13303915907939276
3.236189921696981,0.4951588188608487,2.608121814827124,0.1329093041519324
3.2371163765589395,0.48587264120578766,2.618236700693766,0.1330069899559021
3.2375256220499673,0.5025145163138708,2.602773422996203,0.132237675289313
3.237047334512075,0.5060462454954783,2.5992334907253585,0.13176754986246428
3.23556649684906,0.4914960414171219,2.612225241959095,0.13184534013271332
3.235293726126353,0.48220432301362354,2.6209173003832498,0.13217212880651155
3.2346787651379905,0.4805190935730934,2.6215196947256723,0.13263995572924614
3.23480490843455,0.48238418996334076,2.619950123131275,0.13247054815292358
3.2318206628163657,0.4808755541841189,2.61877304315567,0.13217206547657648
3.233555018901825,0.48146181801954907,2.619958487649759,0.13213476911187172
3.2333775758743286,0.4825165718793869,2.6189172888795533,0.13194367289543152
3.231358766555786,0.47667283564805984,2.6220476354161897,0.13263830666740736
3.2316723267237344,0.4741670812169711,2.6244262009859085,0.1330790879825751
3.2295265793800354,0.47010599573453266,2.6263191451629004,0.13310150802135468
3.2302193442980447,0.47761063526074093,2.6201410740613937,0.13246766601999602
3.2294775247573853,0.4785357713699341,2.6185895750919976,0.13235212365786234
3.2289303143819175,0.4738205472628276,2.622847547133764,0.1322622001171112
3.2261364261309304,0.4742211848497391,2.6198216006159782,0.13209362948934236
3.228121817111969,0.47767049819231033,2.6184289579590163,0.13202236468593279
3.2298205494880676,0.47546065350373584,2.6223864381512008,0.1319734752178192
3.225674092769623,0.46510985245307285,2.6282979597647986,0.13226629793643951
3.2245842019716897,0.46411868433157605,2.62819221864144,0.13227327664693198
3.2272231181462607,0.4685693805416425,2.6265450542171798,0.13210861384868622
